𬊠	U+2C2A0	E
𬊡	U+2C2A1	E
𬊢	U+2C2A2	E
𬊥	U+2C2A5	E
𬊧	U+2C2A7	E
𬊨	U+2C2A8	E
𬊩	U+2C2A9	E
𬊪	U+2C2AA	E
𬊬	U+2C2AC	E
𬊭	U+2C2AD	E
𬊯	U+2C2AF	E
𬊴	U+2C2B4	E
𬊻	U+2C2BB	E
𬊼	U+2C2BC	E
𬊽	U+2C2BD	E
𬋂	U+2C2C2	E
𬋆	U+2C2C6	E
𬋇	U+2C2C7	E
𬋉	U+2C2C9	E
𬋋	U+2C2CB	E
𬋌	U+2C2CC	E
𬋎	U+2C2CE	E
𬋏	U+2C2CF	E
𬋐	U+2C2D0	E
𬋔	U+2C2D4	E
𬋖	U+2C2D6	E
𬋗	U+2C2D7	E
𬋙	U+2C2D9	E
𬋚	U+2C2DA	E
𬋝	U+2C2DD	E
𬋟	U+2C2DF	E
𬋠	U+2C2E0	E
𬋣	U+2C2E3	E
𬋥	U+2C2E5	E
𬋧	U+2C2E7	E
𬋨	U+2C2E8	E
𬋫	U+2C2EB	E
𬋬	U+2C2EC	E
𬋮	U+2C2EE	E
𬋯	U+2C2EF	E
𬋰	U+2C2F0	E
𬋱	U+2C2F1	E
𬋲	U+2C2F2	E
𬋳	U+2C2F3	E
𬋴	U+2C2F4	E
𬋵	U+2C2F5	E
𬋶	U+2C2F6	E
𬋸	U+2C2F8	E
𬋹	U+2C2F9	E
𬋺	U+2C2FA	E
𬋻	U+2C2FB	E
𬋼	U+2C2FC	E
𬋽	U+2C2FD	E
𬋿	U+2C2FF	E
𬌀	U+2C300	E
𬌁	U+2C301	E
𬌂	U+2C302	E
𬌄	U+2C304	E
𬌅	U+2C305	E
𬌇	U+2C307	E
𬌈	U+2C308	E
𬌉	U+2C309	E
𬌊	U+2C30A	E
𬌋	U+2C30B	E
𬌌	U+2C30C	E
𬌍	U+2C30D	E
𬌎	U+2C30E	E
𬌐	U+2C310	E
𬌑	U+2C311	E
𬌒	U+2C312	E
𬌓	U+2C313	E
𬌔	U+2C314	E
𬌕	U+2C315	E
𬌖	U+2C316	E
𬌘	U+2C318	E
𬌙	U+2C319	E
𬌚	U+2C31A	E
𬌛	U+2C31B	E
𬌜	U+2C31C	E
𬌞	U+2C31E	E
𬌠	U+2C320	E
𬌡	U+2C321	E
𬌢	U+2C322	E
𬌣	U+2C323	E
𬌥	U+2C325	E
𬌦	U+2C326	E
𬌧	U+2C327	E
𬌨	U+2C328	E
𬌩	U+2C329	E
𬌪	U+2C32A	E
𬌫	U+2C32B	E
𬌬	U+2C32C	E
𬌭	U+2C32D	E
𬌯	U+2C32F	E
𬌰	U+2C330	E
𬌱	U+2C331	E
𬌳	U+2C333	E
𬌴	U+2C334	E
𬌵	U+2C335	E
𬌶	U+2C336	E
𬌹	U+2C339	E
𬌺	U+2C33A	E
𬌼	U+2C33C	E
𬌽	U+2C33D	E
𬌾	U+2C33E	E
𬌿	U+2C33F	E
𬍀	U+2C340	E
𬍁	U+2C341	E
𬍂	U+2C342	E
𬍄	U+2C344	E
𬍅	U+2C345	E
𬍆	U+2C346	E
𬍇	U+2C347	E
𬍈	U+2C348	E
𬍉	U+2C349	E
𬍊	U+2C34A	E
𬍋	U+2C34B	E
𬍌	U+2C34C	E
𬍍	U+2C34D	E
𬍎	U+2C34E	E
𬍏	U+2C34F	E
𬍔	U+2C354	E
𬍕	U+2C355	E
𬍖	U+2C356	E
𬍜	U+2C35C	E
𬍢	U+2C362	E
𬍨	U+2C368	E
𬍭	U+2C36D	E
𬍯	U+2C36F	E
𬍰	U+2C370	E
𬍳	U+2C373	E
𬍵	U+2C375	E
𬍹	U+2C379	E
𬎁	U+2C381	E
𬎄	U+2C384	E
𬎒	U+2C392	E
𬎕	U+2C395	E
𬎗	U+2C397	E
𬎣	U+2C3A3	E
𬎤	U+2C3A4	E
𬎥	U+2C3A5	E
𬎦	U+2C3A6	E
𬎨	U+2C3A8	E
𬎫	U+2C3AB	E
𬎬	U+2C3AC	E
𬎭	U+2C3AD	E
𬎮	U+2C3AE	E
𬎯	U+2C3AF	E
𬎰	U+2C3B0	E
𬎲	U+2C3B2	E
𬎳	U+2C3B3	E
𬎴	U+2C3B4	E
𬎵	U+2C3B5	E
𬎶	U+2C3B6	E
𬎷	U+2C3B7	E
𬎸	U+2C3B8	E
𬎹	U+2C3B9	E
𬎻	U+2C3BB	E
𬎽	U+2C3BD	E
𬎿	U+2C3BF	E
𬏂	U+2C3C2	E
𬏄	U+2C3C4	E
𬏅	U+2C3C5	E
𬏆	U+2C3C6	E
𬏇	U+2C3C7	E
𬏈	U+2C3C8	E
𬏊	U+2C3CA	E
𬏌	U+2C3CC	E
𬏎	U+2C3CE	E
𬏏	U+2C3CF	E
𬏐	U+2C3D0	E
𬏑	U+2C3D1	E
𬏒	U+2C3D2	E
𬏓	U+2C3D3	E
𬏖	U+2C3D6	E
𬏗	U+2C3D7	E
𬏘	U+2C3D8	E
𬏙	U+2C3D9	E
𬏚	U+2C3DA	E
𬏛	U+2C3DB	E
𬏝	U+2C3DD	E
𬏞	U+2C3DE	E
𬏠	U+2C3E0	E
𬏡	U+2C3E1	E
𬏢	U+2C3E2	E
𬏣	U+2C3E3	E
𬏤	U+2C3E4	E
𬏥	U+2C3E5	E
𬏧	U+2C3E7	E
𬏨	U+2C3E8	E
𬏩	U+2C3E9	E
𬏪	U+2C3EA	E
𬏬	U+2C3EC	E
𬏭	U+2C3ED	E
𬏯	U+2C3EF	E
𬏰	U+2C3F0	E
𬏱	U+2C3F1	E
𬏲	U+2C3F2	E
𬏳	U+2C3F3	E
𬏴	U+2C3F4	E
𬏵	U+2C3F5	E
𬏶	U+2C3F6	E
𬏸	U+2C3F8	E
𬏹	U+2C3F9	E
𬏺	U+2C3FA	E
𬏻	U+2C3FB	E
𬏼	U+2C3FC	E
𬏽	U+2C3FD	E
𬏾	U+2C3FE	E
𬐁	U+2C401	E
𬐂	U+2C402	E
𬐃	U+2C403	E
𬐆	U+2C406	E
𬐇	U+2C407	E
𬐈	U+2C408	E
𬐉	U+2C409	E
𬐌	U+2C40C	E
𬐍	U+2C40D	E
𬐎	U+2C40E	E
𬐐	U+2C410	E
𬐒	U+2C412	E
𬐓	U+2C413	E
𬐔	U+2C414	E
𬐕	U+2C415	E
𬐖	U+2C416	E
𬐗	U+2C417	E
𬐘	U+2C418	E
𬐙	U+2C419	E
𬐝	U+2C41D	E
𬐞	U+2C41E	E
𬐟	U+2C41F	E
𬐡	U+2C421	E
𬐢	U+2C422	E
𬐣	U+2C423	E
𬐤	U+2C424	E
𬐥	U+2C425	E
𬐦	U+2C426	E
𬐧	U+2C427	E
𬐨	U+2C428	E
𬐩	U+2C429	E
𬐬	U+2C42C	E
𬐭	U+2C42D	E
𬐮	U+2C42E	E
𬐯	U+2C42F	E
𬐰	U+2C430	E
𬐲	U+2C432	E
𬐳	U+2C433	E
𬐴	U+2C434	E
𬐵	U+2C435	E
𬐶	U+2C436	E
𬐷	U+2C437	E
𬐸	U+2C438	E
𬐹	U+2C439	E
𬐺	U+2C43A	E
𬐻	U+2C43B	E
𬐼	U+2C43C	E
𬐽	U+2C43D	E
𬐾	U+2C43E	E
𬐿	U+2C43F	E
𬑀	U+2C440	E
𬑁	U+2C441	E
𬑂	U+2C442	E
𬑃	U+2C443	E
𬑄	U+2C444	E
𬑅	U+2C445	E
𬑈	U+2C448	E
𬑉	U+2C449	E
𬑊	U+2C44A	E
𬑋	U+2C44B	E
𬑎	U+2C44E	E
𬑐	U+2C450	E
𬑑	U+2C451	E
𬑖	U+2C456	E
𬑘	U+2C458	E
𬑚	U+2C45A	E
𬑛	U+2C45B	E
𬑜	U+2C45C	E
𬑝	U+2C45D	E
𬑞	U+2C45E	E
𬑟	U+2C45F	E
𬑠	U+2C460	E
𬑢	U+2C462	E
𬑣	U+2C463	E
𬑥	U+2C465	E
𬑦	U+2C466	E
𬑨	U+2C468	E
𬑩	U+2C469	E
𬑪	U+2C46A	E
𬑫	U+2C46B	E
𬑬	U+2C46C	E
𬑭	U+2C46D	E
𬑯	U+2C46F	E
𬑰	U+2C470	E
𬑱	U+2C471	E
𬑳	U+2C473	E
𬑴	U+2C474	E
𬑵	U+2C475	E
𬑶	U+2C476	E
𬑷	U+2C477	E
𬑸	U+2C478	E
𬑹	U+2C479	E
𬑺	U+2C47A	E
𬑻	U+2C47B	E
𬑼	U+2C47C	E
𬑽	U+2C47D	E
𬑾	U+2C47E	E
𬒀	U+2C480	E
𬒁	U+2C481	E
𬒂	U+2C482	E
𬒃	U+2C483	E
𬒄	U+2C484	E
𬒅	U+2C485	E
𬒊	U+2C48A	E
𬒋	U+2C48B	E
𬒌	U+2C48C	E
𬒏	U+2C48F	E
𬒒	U+2C492	E
𬒓	U+2C493	E
𬒜	U+2C49C	E
𬒝	U+2C49D	E
𬒞	U+2C49E	E
𬒡	U+2C4A1	E
𬒣	U+2C4A3	E
𬒤	U+2C4A4	E
𬒧	U+2C4A7	E
𬒨	U+2C4A8	E
𬒩	U+2C4A9	E
𬒪	U+2C4AA	E
𬒬	U+2C4AC	E
𬒭	U+2C4AD	E
𬒯	U+2C4AF	E
𬒰	U+2C4B0	E
𬒴	U+2C4B4	E
𬒵	U+2C4B5	E
𬒷	U+2C4B7	E
𬒸	U+2C4B8	E
𬒼	U+2C4BC	E
𬓁	U+2C4C1	E
𬓂	U+2C4C2	E
𬓄	U+2C4C4	E
𬓇	U+2C4C7	E
𬓊	U+2C4CA	E
𬓌	U+2C4CC	E
𬓏	U+2C4CF	E
𬓐	U+2C4D0	E
𬓒	U+2C4D2	E
𬓓	U+2C4D3	E
𬓖	U+2C4D6	E
𬓗	U+2C4D7	E
𬓚	U+2C4DA	E
𬓛	U+2C4DB	E
𬓞	U+2C4DE	E
𬓟	U+2C4DF	E
𬓡	U+2C4E1	E
𬓣	U+2C4E3	E
𬓤	U+2C4E4	E
𬓥	U+2C4E5	E
𬓦	U+2C4E6	E
𬓧	U+2C4E7	E
𬓨	U+2C4E8	E
𬓰	U+2C4F0	E
𬓳	U+2C4F3	E
𬓵	U+2C4F5	E
𬓶	U+2C4F6	E
𬓷	U+2C4F7	E
𬓹	U+2C4F9	E
𬓺	U+2C4FA	E
𬔀	U+2C500	E
𬔂	U+2C502	E
𬔅	U+2C505	E
𬔆	U+2C506	E
𬔇	U+2C507	E
𬔈	U+2C508	E
𬔉	U+2C509	E
𬔊	U+2C50A	E
𬔋	U+2C50B	E
𬔌	U+2C50C	E
𬔍	U+2C50D	E
𬔎	U+2C50E	E
𬔏	U+2C50F	E
𬔐	U+2C510	E
𬔑	U+2C511	E
𬔒	U+2C512	E
𬔓	U+2C513	E
𬔔	U+2C514	E
𬔕	U+2C515	E
𬔖	U+2C516	E
𬔗	U+2C517	E
𬔙	U+2C519	E
𬔚	U+2C51A	E
𬔛	U+2C51B	E
𬔜	U+2C51C	E
𬔝	U+2C51D	E
𬔟	U+2C51F	E
𬔠	U+2C520	E
𬔡	U+2C521	E
𬔢	U+2C522	E
𬔣	U+2C523	E
𬔤	U+2C524	E
𬔥	U+2C525	E
𬔦	U+2C526	E
𬔧	U+2C527	E
𬔨	U+2C528	E
𬔩	U+2C529	E
𬔪	U+2C52A	E
𬔫	U+2C52B	E
𬔬	U+2C52C	E
𬔭	U+2C52D	E
𬔮	U+2C52E	E
𬔰	U+2C530	E
𬔲	U+2C532	E
𬔶	U+2C536	E
𬔷	U+2C537	E
𬔸	U+2C538	E
𬔹	U+2C539	E
𬔺	U+2C53A	E
𬔻	U+2C53B	E
𬕁	U+2C541	E
𬕃	U+2C543	E
𬕇	U+2C547	E
𬕈	U+2C548	E
𬕉	U+2C549	E
𬕋	U+2C54B	E
𬕌	U+2C54C	E
𬕍	U+2C54D	E
𬕎	U+2C54E	E
𬕏	U+2C54F	E
𬕓	U+2C553	E
𬕔	U+2C554	E
𬕕	U+2C555	E
𬕝	U+2C55D	E
𬕠	U+2C560	E
𬕧	U+2C567	E
𬕨	U+2C568	E
𬕩	U+2C569	E
𬕫	U+2C56B	E
𬕮	U+2C56E	E
𬕰	U+2C570	E
𬕲	U+2C572	E
𬕳	U+2C573	E
𬕴	U+2C574	E
𬕶	U+2C576	E
𬕷	U+2C577	E
𬕹	U+2C579	E
𬕺	U+2C57A	E
𬕻	U+2C57B	E
𬕼	U+2C57C	E
𬕾	U+2C57E	E
𬕿	U+2C57F	E
𬖀	U+2C580	E
𬖅	U+2C585	E
𬖆	U+2C586	E
𬖇	U+2C587	E
𬖈	U+2C588	E
𬖉	U+2C589	E
𬖋	U+2C58B	E
𬖍	U+2C58D	E
𬖎	U+2C58E	E
𬖏	U+2C58F	E
𬖐	U+2C590	E
𬖒	U+2C592	E
𬖓	U+2C593	E
𬖔	U+2C594	E
𬖗	U+2C597	E
𬖙	U+2C599	E
𬖚	U+2C59A	E
𬖛	U+2C59B	E
𬖞	U+2C59E	E
𬖟	U+2C59F	E
𬖡	U+2C5A1	E
𬖢	U+2C5A2	E
𬖣	U+2C5A3	E
𬖥	U+2C5A5	E
𬖦	U+2C5A6	E
𬖧	U+2C5A7	E
𬖨	U+2C5A8	E
𬖩	U+2C5A9	E
𬖪	U+2C5AA	E
𬖫	U+2C5AB	E
𬖭	U+2C5AD	E
𬖯	U+2C5AF	E
𬖱	U+2C5B1	E
𬖲	U+2C5B2	E
𬖳	U+2C5B3	E
𬖵	U+2C5B5	E
𬖷	U+2C5B7	E
𬖸	U+2C5B8	E
𬖹	U+2C5B9	E
𬖺	U+2C5BA	E
𬖻	U+2C5BB	E
𬖼	U+2C5BC	E
𬖽	U+2C5BD	E
𬖾	U+2C5BE	E
𬖿	U+2C5BF	E
𬗀	U+2C5C0	E
𬗁	U+2C5C1	E
𬗂	U+2C5C2	E
𬗅	U+2C5C5	E
𬗆	U+2C5C6	E
𬗋	U+2C5CB	E
𬗍	U+2C5CD	E
𬗎	U+2C5CE	E
𬗏	U+2C5CF	E
𬗓	U+2C5D3	E
𬗔	U+2C5D4	E
𬗖	U+2C5D6	E
𬗗	U+2C5D7	E
𬗙	U+2C5D9	E
𬗜	U+2C5DC	E
𬗝	U+2C5DD	E
𬗞	U+2C5DE	E
𬗢	U+2C5E2	E
𬗤	U+2C5E4	E
𬗥	U+2C5E5	E
𬗧	U+2C5E7	E
𬗩	U+2C5E9	E
𬗪	U+2C5EA	E
𬗫	U+2C5EB	E
𬗬	U+2C5EC	E
𬗰	U+2C5F0	E
𬗱	U+2C5F1	E
𬗲	U+2C5F2	E
𬗵	U+2C5F5	E
𬗶	U+2C5F6	E
𬗸	U+2C5F8	E
𬗺	U+2C5FA	E
𬗻	U+2C5FB	E
𬗼	U+2C5FC	E
𬗽	U+2C5FD	E
𬗾	U+2C5FE	E
𬗿	U+2C5FF	E
𬘀	U+2C600	E
𬘂	U+2C602	E
𬘃	U+2C603	E
𬘄	U+2C604	E
𬘅	U+2C605	E
𬘆	U+2C606	E
𬘈	U+2C608	E
𬘊	U+2C60A	E
𬘋	U+2C60B	E
𬘍	U+2C60D	E
𬘏	U+2C60F	E
𬘑	U+2C611	E
𬘗	U+2C617	E
𬘣	U+2C623	E
𬘴	U+2C634	E
𬘹	U+2C639	E
𬘿	U+2C63F	E
𬙀	U+2C640	E
𬙄	U+2C644	E
𬙌	U+2C64C	E
𬙍	U+2C64D	E
𬙏	U+2C64F	E
𬙐	U+2C650	E
𬙑	U+2C651	E
𬙒	U+2C652	E
𬙔	U+2C654	E
𬙕	U+2C655	E
𬙖	U+2C656	E
𬙙	U+2C659	E
𬙚	U+2C65A	E
𬙛	U+2C65B	E
𬙜	U+2C65C	E
𬙞	U+2C65E	E
𬙟	U+2C65F	E
𬙠	U+2C660	E
𬙡	U+2C661	E
𬙢	U+2C662	E
𬙣	U+2C663	E
𬙤	U+2C664	E
𬙥	U+2C665	E
𬙦	U+2C666	E
𬙧	U+2C667	E
𬙨	U+2C668	E
𬙩	U+2C669	E
𬙪	U+2C66A	E
𬙫	U+2C66B	E
𬙮	U+2C66E	E
𬙯	U+2C66F	E
𬙰	U+2C670	E
𬙲	U+2C672	E
𬙳	U+2C673	E
𬙴	U+2C674	E
𬙵	U+2C675	E
𬙶	U+2C676	E
𬙷	U+2C677	E
𬙸	U+2C678	E
𬙺	U+2C67A	E
𬙼	U+2C67C	E
𬙽	U+2C67D	E
𬙾	U+2C67E	E
𬙿	U+2C67F	E
𬚀	U+2C680	E
𬚁	U+2C681	E
𬚂	U+2C682	E
𬚃	U+2C683	E
𬚅	U+2C685	E
𬚆	U+2C686	E
𬚇	U+2C687	E
𬚈	U+2C688	E
𬚉	U+2C689	E
𬚊	U+2C68A	E
𬚋	U+2C68B	E
𬚌	U+2C68C	E
𬚍	U+2C68D	E
𬚎	U+2C68E	E
𬚏	U+2C68F	E
𬚓	U+2C693	E
𬚝	U+2C69D	E
𬚞	U+2C69E	E
𬚣	U+2C6A3	E
𬚩	U+2C6A9	E
𬚪	U+2C6AA	E
𬚫	U+2C6AB	E
𬚬	U+2C6AC	E
𬚮	U+2C6AE	E
𬚯	U+2C6AF	E
𬚱	U+2C6B1	E
𬚲	U+2C6B2	E
𬚴	U+2C6B4	E
𬚶	U+2C6B6	E
𬚸	U+2C6B8	E
𬚹	U+2C6B9	E
𬚺	U+2C6BA	E
𬚻	U+2C6BB	E
𬚼	U+2C6BC	E
𬚿	U+2C6BF	E
𬛀	U+2C6C0	E
𬛁	U+2C6C1	E
𬛂	U+2C6C2	E
𬛃	U+2C6C3	E
𬛆	U+2C6C6	E
𬛇	U+2C6C7	E
𬛈	U+2C6C8	E
𬛉	U+2C6C9	E
𬛌	U+2C6CC	E
𬛎	U+2C6CE	E
𬛏	U+2C6CF	E
𬛑	U+2C6D1	E
𬛒	U+2C6D2	E
𬛓	U+2C6D3	E
𬛕	U+2C6D5	E
𬛗	U+2C6D7	E
𬛘	U+2C6D8	E
𬛙	U+2C6D9	E
𬛛	U+2C6DB	E
𬛝	U+2C6DD	E
𬛟	U+2C6DF	E
𬛠	U+2C6E0	E
𬛡	U+2C6E1	E
𬛢	U+2C6E2	E
𬛣	U+2C6E3	E
𬛤	U+2C6E4	E
𬛥	U+2C6E5	E
𬛦	U+2C6E6	E
𬛧	U+2C6E7	E
𬛨	U+2C6E8	E
𬛩	U+2C6E9	E
𬛪	U+2C6EA	E
𬛫	U+2C6EB	E
𬛭	U+2C6ED	E
𬛮	U+2C6EE	E
𬛯	U+2C6EF	E
𬛰	U+2C6F0	E
𬛱	U+2C6F1	E
𬛲	U+2C6F2	E
𬛳	U+2C6F3	E
𬛶	U+2C6F6	E
𬛷	U+2C6F7	E
𬛺	U+2C6FA	E
𬛻	U+2C6FB	E
𬛾	U+2C6FE	E
𬛿	U+2C6FF	E
𬜀	U+2C700	E
𬜁	U+2C701	E
𬜂	U+2C702	E
𬜃	U+2C703	E
𬜄	U+2C704	E
𬜆	U+2C706	E
𬜇	U+2C707	E
𬜉	U+2C709	E
𬜊	U+2C70A	E
𬜋	U+2C70B	E
𬜌	U+2C70C	E
𬜍	U+2C70D	E
𬜎	U+2C70E	E
𬜐	U+2C710	E
𬜑	U+2C711	E
𬜒	U+2C712	E
𬜓	U+2C713	E
𬜕	U+2C715	E
𬜖	U+2C716	E
𬜗	U+2C717	E
𬜙	U+2C719	E
𬜚	U+2C71A	E
𬜛	U+2C71B	E
𬜜	U+2C71C	E
𬜝	U+2C71D	E
𬜞	U+2C71E	E
𬜠	U+2C720	E
𬜣	U+2C723	E
𬜤	U+2C724	E
𬜩	U+2C729	E
𬜪	U+2C72A	E
𬜫	U+2C72B	E
𬜭	U+2C72D	E
𬜮	U+2C72E	E
𬜰	U+2C730	E
𬜱	U+2C731	E
𬜲	U+2C732	E
𬜳	U+2C733	E
𬜷	U+2C737	E
𬜺	U+2C73A	E
𬜼	U+2C73C	E
𬜽	U+2C73D	E
𬝂	U+2C742	E
𬝇	U+2C747	E
𬝉	U+2C749	E
𬝍	U+2C74D	E
𬝐	U+2C750	E
𬝔	U+2C754	E
𬝕	U+2C755	E
𬝖	U+2C756	E
𬝗	U+2C757	E
𬝙	U+2C759	E
𬝝	U+2C75D	E
𬝞	U+2C75E	E
𬝡	U+2C761	E
𬝥	U+2C765	E
𬝦	U+2C766	E
𬝧	U+2C767	E
𬝨	U+2C768	E
𬝩	U+2C769	E
𬝭	U+2C76D	E
𬝮	U+2C76E	E
𬝰	U+2C770	E
𬝱	U+2C771	E
𬝵	U+2C775	E
𬝻	U+2C77B	E
𬝼	U+2C77C	E
𬝿	U+2C77F	E
𬞀	U+2C780	E
𬞁	U+2C781	E
𬞄	U+2C784	E
𬞅	U+2C785	E
𬞆	U+2C786	E
𬞉	U+2C789	E
𬞊	U+2C78A	E
𬞍	U+2C78D	E
𬞎	U+2C78E	E
𬞐	U+2C790	E
𬞑	U+2C791	E
𬞒	U+2C792	E
𬞓	U+2C793	E
𬞔	U+2C794	E
𬞗	U+2C797	E
𬞙	U+2C799	E
𬞚	U+2C79A	E
𬞛	U+2C79B	E
𬞠	U+2C7A0	E
𬞡	U+2C7A1	E
𬞢	U+2C7A2	E
𬞤	U+2C7A4	E
𬞨	U+2C7A8	E
𬞩	U+2C7A9	E
𬞪	U+2C7AA	E
𬞮	U+2C7AE	E
𬞰	U+2C7B0	E
𬞱	U+2C7B1	E
𬞲	U+2C7B2	E
𬞷	U+2C7B7	E
𬞹	U+2C7B9	E
𬞺	U+2C7BA	E
𬞿	U+2C7BF	E
𬟀	U+2C7C0	E
𬟂	U+2C7C2	E
𬟃	U+2C7C3	E
𬟋	U+2C7CB	E
𬟌	U+2C7CC	E
𬟎	U+2C7CE	E
𬟏	U+2C7CF	E
𬟐	U+2C7D0	E
𬟒	U+2C7D2	E
𬟕	U+2C7D5	E
𬟖	U+2C7D6	E
𬟗	U+2C7D7	E
𬟛	U+2C7DB	E
𬟜	U+2C7DC	E
𬟞	U+2C7DE	E
𬟟	U+2C7DF	E
𬟠	U+2C7E0	E
𬟢	U+2C7E2	E
𬟣	U+2C7E3	E
𬟥	U+2C7E5	E
𬟦	U+2C7E6	E
𬟧	U+2C7E7	E
𬟨	U+2C7E8	E
𬟩	U+2C7E9	E
𬟫	U+2C7EB	E
𬟬	U+2C7EC	E
𬟭	U+2C7ED	E
𬟮	U+2C7EE	E
𬟯	U+2C7EF	E
𬟰	U+2C7F0	E
𬟱	U+2C7F1	E
𬟲	U+2C7F2	E
𬟳	U+2C7F3	E
𬟴	U+2C7F4	E
𬟵	U+2C7F5	E
𬟶	U+2C7F6	E
𬟷	U+2C7F7	E
𬟸	U+2C7F8	E
𬟹	U+2C7F9	E
𬟻	U+2C7FB	E
𬟼	U+2C7FC	E
𬟾	U+2C7FE	E
𬟿	U+2C7FF	E
𬠀	U+2C800	E
𬠁	U+2C801	E
𬠂	U+2C802	E
𬠄	U+2C804	E
𬠆	U+2C806	E
𬠇	U+2C807	E
𬠉	U+2C809	E
𬠊	U+2C80A	E
𬠋	U+2C80B	E
𬠌	U+2C80C	E
𬠍	U+2C80D	E
𬠎	U+2C80E	E
𬠏	U+2C80F	E
𬠒	U+2C812	E
𬠓	U+2C813	E
𬠔	U+2C814	E
𬠕	U+2C815	E
𬠖	U+2C816	E
𬠘	U+2C818	E
𬠙	U+2C819	E
𬠚	U+2C81A	E
𬠜	U+2C81C	E
𬠝	U+2C81D	E
𬠞	U+2C81E	E
𬠟	U+2C81F	E
𬠡	U+2C821	E
𬠢	U+2C822	E
𬠤	U+2C824	E
𬠥	U+2C825	E
𬠦	U+2C826	E
𬠧	U+2C827	E
𬠨	U+2C828	E
𬠩	U+2C829	E
𬠫	U+2C82B	E
𬠬	U+2C82C	E
𬠭	U+2C82D	E
𬠮	U+2C82E	E
𬠯	U+2C82F	E
𬠱	U+2C831	E
𬠳	U+2C833	E
𬠴	U+2C834	E
𬠶	U+2C836	E
𬠸	U+2C838	E
𬠹	U+2C839	E
𬠺	U+2C83A	E
𬠻	U+2C83B	E
𬠼	U+2C83C	E
𬠾	U+2C83E	E
𬠿	U+2C83F	E
𬡀	U+2C840	E
𬡁	U+2C841	E
𬡂	U+2C842	E
𬡃	U+2C843	E
𬡈	U+2C848	E
𬡉	U+2C849	E
𬡊	U+2C84A	E
𬡋	U+2C84B	E
𬡏	U+2C84F	E
𬡐	U+2C850	E
𬡑	U+2C851	E
𬡗	U+2C857	E
𬡙	U+2C859	E
𬡚	U+2C85A	E
𬡛	U+2C85B	E
𬡜	U+2C85C	E
𬡝	U+2C85D	E
𬡞	U+2C85E	E
𬡟	U+2C85F	E
𬡡	U+2C861	E
𬡢	U+2C862	E
𬡣	U+2C863	E
𬡤	U+2C864	E
𬡦	U+2C866	E
𬡨	U+2C868	E
𬡩	U+2C869	E
𬡪	U+2C86A	E
𬡫	U+2C86B	E
𬡬	U+2C86C	E
𬡮	U+2C86E	E
𬡯	U+2C86F	E
𬡰	U+2C870	E
𬡱	U+2C871	E
𬡴	U+2C874	E
𬡵	U+2C875	E
𬡶	U+2C876	E
𬡹	U+2C879	E
𬡼	U+2C87C	E
𬡽	U+2C87D	E
𬡾	U+2C87E	E
𬡿	U+2C87F	E
𬢀	U+2C880	E
𬢂	U+2C882	E
𬢃	U+2C883	E
𬢄	U+2C884	E
𬢅	U+2C885	E
𬢆	U+2C886	E
𬢍	U+2C88D	E
𬢓	U+2C893	E
𬢕	U+2C895	E
𬢖	U+2C896	E
𬢗	U+2C897	E
𬢘	U+2C898	E
𬢙	U+2C899	E
𬢚	U+2C89A	E
𬢛	U+2C89B	E
𬢜	U+2C89C	E
𬢝	U+2C89D	E
𬢞	U+2C89E	E
𬢟	U+2C89F	E
𬢠	U+2C8A0	E
𬢡	U+2C8A1	E
𬢢	U+2C8A2	E
𬢧	U+2C8A7	E
𬢩	U+2C8A9	E
𬢫	U+2C8AB	E
𬢬	U+2C8AC	E
𬢭	U+2C8AD	E
𬢱	U+2C8B1	E
𬢷	U+2C8B7	E
𬢸	U+2C8B8	E
𬢹	U+2C8B9	E
𬢺	U+2C8BA	E
𬢽	U+2C8BD	E
𬢾	U+2C8BE	E
𬢿	U+2C8BF	E
𬣂	U+2C8C2	E
𬣃	U+2C8C3	E
𬣄	U+2C8C4	E
𬣆	U+2C8C6	E
𬣈	U+2C8C8	E
𬣉	U+2C8C9	E
𬣋	U+2C8CB	E
𬣌	U+2C8CC	E
𬣍	U+2C8CD	E
𬣎	U+2C8CE	E
𬣏	U+2C8CF	E
𬣐	U+2C8D0	E
𬣓	U+2C8D3	E
𬣔	U+2C8D4	E
𬣕	U+2C8D5	E
𬣖	U+2C8D6	E
𬣗	U+2C8D7	E
𬣘	U+2C8D8	E
𬣫	U+2C8EB	E
𬣴	U+2C8F4	E
𬣵	U+2C8F5	E
𬣺	U+2C8FA	E
𬤃	U+2C903	E
𬤈	U+2C908	E
𬤔	U+2C914	E
𬤗	U+2C917	E
𬤧	U+2C927	E
𬤲	U+2C932	E
𬤳	U+2C933	E
𬤴	U+2C934	E
𬤶	U+2C936	E
𬤷	U+2C937	E
𬤸	U+2C938	E
𬤹	U+2C939	E
𬤻	U+2C93B	E
𬤼	U+2C93C	E
𬤽	U+2C93D	E
𬤾	U+2C93E	E
𬤿	U+2C93F	E
𬥀	U+2C940	E
𬥂	U+2C942	E
𬥃	U+2C943	E
𬥅	U+2C945	E
𬥆	U+2C946	E
𬥇	U+2C947	E
𬥊	U+2C94A	E
𬥋	U+2C94B	E
𬥍	U+2C94D	E
𬥐	U+2C950	E
𬥑	U+2C951	E
𬥒	U+2C952	E
𬥓	U+2C953	E
𬥔	U+2C954	E
𬥕	U+2C955	E
𬥖	U+2C956	E
𬥘	U+2C958	E
𬥙	U+2C959	E
