𪣾	0	0	ㄋㄥˊ	[CNS]
𪣿	0	0	ㄕㄥˋ	[CNS]
𪤀	0	0	ㄨㄤˋ	[CNS]
𪤁	0	0	ㄕㄨˋ	[CNS]
𪤂	0	0	ㄨㄣ	[CNS]
𪤃	0	0	ㄧㄢˋ	[CNS]
𪤄	0	0	ㄅㄚˋ	[CNS]
𪤅	0	0	ㄉㄤˇ	[CNS]
𪤆	0	0	ㄕㄢ	[CNS]
𪤆	0	0	ㄕㄢˋ	[CNS]
𪤇	0	0	ㄘㄤ	[CNS]
𪤈	0	0	ㄅㄢ	[CNS]
𪤈	0	0	ㄆㄛ	[CNS]
𪤈	0	0	ㄆㄢˊ	[CNS]
𪤉	0	0	ㄔㄥˊ	[CNS]
𪤊	0	0	ㄌㄤˋ	[CNS]
𪤋	0	0	ㄌㄞˊ	[CNS]
𪤋	0	0	ㄌㄧˊ	[CNS]
𪤌	0	0	ㄙㄤ	[CNS]
𪤍	0	0	ㄓㄢˇ	[CNS]
𪤎	0	0	ㄌㄧㄢˊ	[CNS]
𪤏	0	0	ㄐㄧ	[CNS]
𪤐	0	0	ㄧˋ	[CNS]
𪤑	0	0	ㄍㄨㄛˊ	[CNS]
𪤒	0	0	ㄏㄜˊ	[CNS]
𪤓	0	0	ㄇㄧㄣˇ	[CNS]
𪤔	0	0	ㄩㄥ	[CNS]
𪤕	0	0	ㄔㄢˇ	[CNS]
𪤖	0	0	ㄑㄧㄤˇ	[CNS]
𪤘	0	0	ㄇㄡˇ	[CNS]
𪤙	0	0	ㄖㄨㄢˊ	[CNS]
𪤚	0	0	ㄌㄧㄣˊ	[CNS]
𪤛	0	0	ㄘㄨㄟˋ	[CNS]
𪤜	0	0	ㄈㄤˇ	[CNS]
𪤝	0	0	ㄔㄤˇ	[CNS]
𪤞	0	0	ㄔˊ	[CNS]
𪤟	0	0	ㄋㄢˊ	[CNS]
𪤠	0	0	ㄌㄟˊ	[CNS]
𪤡	0	0	ㄌㄧˇ	[CNS]
𪤢	0	0	ㄗㄠˋ	[CNS]
𪤣	0	0	ㄩˋ	[CNS]
𪤤	0	0	ㄌㄨˋ	[CNS]
𪤥	0	0	ㄧˋ	[CNS]
𪤦	0	0	ㄈㄨˇ	[CNS]
𪤧	0	0	ㄩˇ	[CNS]
𪤨	0	0	ㄅㄧˊ	[CNS]
𪤩	0	0	ㄑㄩㄥˊ	[CNS]
𪤪	0	0	ㄑㄧˊ	[CNS]
𪤫	0	0	ㄗㄨㄥ	[CNS]
𪤬	0	0	ㄌㄟˇ	[CNS]
𪤭	0	0	ㄔˇ	[CNS]
𪤮	0	0	ㄌㄧㄠˊ	[CNS]
𪤯	0	0	ㄉㄨㄣ	[CNS]
𪤯	0	0	ㄓㄨㄣˇ	[CNS]
𪤰	0	0	ㄌㄧㄣˊ	[CNS]
𪤱	0	0	ㄐㄧㄢ	[CNS]
𪤲	0	0	ㄑㄧㄥ	[CNS]
𪤳	0	0	ㄕㄡˋ	[CNS]
𪤴	0	0	ㄧˋ	[CNS]
𪤵	0	0	ㄌㄨㄛˋ	[CNS]
𪤶	0	0	ㄔㄥˇ	[CNS]
𪤷	0	0	ㄇㄠˇ	[CNS]
𪤸	0	0	ㄨㄟˊ	[CNS]
𪤹	0	0	ㄇㄧˇ	[CNS]
𪤺	0	0	ㄍㄞˋ	[CNS]
𪤻	0	0	ㄓㄡˋ	[CNS]
𪤼	0	0	ㄒㄧㄤ	[CNS]
𪤽	0	0	ㄌㄧㄥˊ	[CNS]
𪤾	0	0	ㄓㄠ	[CNS]
𪤾	0	0	ㄔㄠˊ	[CNS]
𪤿	0	0	ㄇㄞˊ	[CNS]
𪥀	0	0	ㄌㄧㄣˇ	[CNS]
𪥁	0	0	ㄏㄤˊ	[CNS]
𪥂	0	0	ㄉㄠ	[CNS]
𪥃	0	0	ㄉㄧㄥ	[CNS]
𪥄	0	0	ㄉㄧˋ	[CNS]
𪥅	0	0	ㄐㄧㄝˋ	[CNS]
𪥆	0	0	ㄌㄧㄥˊ	[CNS]
𪥇	0	0	ㄅㄧㄥˇ	[CNS]
𪥈	0	0	ㄆㄧㄥˊ	[CNS]
𪥉	0	0	ㄆㄚˋ	[CNS]
𪥊	0	0	ㄇㄞˋ	[CNS]
𪥋	0	0	ㄋㄞˋ	[CNS]
𪥌	0	0	ㄒㄧㄥ	[CNS]
𪥍	0	0	ㄧㄢˇ	[CNS]
𪥎	0	0	ㄎㄨㄤ	[CNS]
𪥏	0	0	ㄧㄢˇ	[CNS]
𪥐	0	0	ㄈㄥˋ	[CNS]
𪥑	0	0	ㄋㄞˋ	[CNS]
𪥒	0	0	ㄔㄨㄟ	[CNS]
𪥓	0	0	ㄇㄡˇ	[CNS]
𪥔	0	0	ㄎㄨㄥ	[CNS]
𪥕	0	0	ㄎㄨ	[CNS]
𪥖	0	0	ㄇㄡˇ	[CNS]
𪥗	0	0	ㄐㄧㄢ	[CNS]
𪥘	0	0	ㄐㄧ	[CNS]
𪥘	0	0	ㄑㄧˊ	[CNS]
𪥙	0	0	ㄈㄨˇ	[CNS]
𪥚	0	0	ㄎㄨㄚˋ	[CNS]
𪥛	0	0	ㄌㄨㄥˊ	[CNS]
𪥜	0	0	ㄅㄣˇ	[CNS]
𪥝	0	0	ㄒㄩㄣ	[CNS]
𪥞	0	0	ㄍㄞˋ	[CNS]
𪥟	0	0	ㄓㄨㄥˋ	[CNS]
𪥠	0	0	ㄖㄥˇ	[CNS]
𪥡	0	0	ㄉㄨㄟˋ	[CNS]
𪥢	0	0	ㄒㄧㄝˋ	[CNS]
𪥣	0	0	ㄏㄨㄤ	[CNS]
𪥤	0	0	ㄋㄩˇ	[CNS]
𪥥	0	0	ㄍㄜˋ	[CNS]
𪥦	0	0	ㄏㄨˋ	[CNS]
𪥧	0	0	ㄓˇ	[CNS]
𪥨	0	0	ㄖˋ	[CNS]
𪥩	0	0	ㄐㄧˋ	[CNS]
𪥪	0	0	ㄑㄧˊ	[CNS]
𪥫	0	0	ㄕㄨㄤ	[CNS]
𪥬	0	0	ㄩㄣˇ	[CNS]
𪥭	0	0	ㄊㄧㄥˊ	[CNS]
𪥮	0	0	ㄐㄧㄡˋ	[CNS]
𪥯	0	0	ㄋㄨˇ	[CNS]
𪥰	0	0	ㄋㄧㄥˊ	[CNS]
𪥱	0	0	ㄘˋ	[CNS]
𪥳	0	0	ㄉㄧㄠˋ	[CNS]
𪥴	0	0	ㄗˋ	[CNS]
𪥵	0	0	ㄒㄩˇ	[CNS]
𪥶	0	0	ㄅㄤ	[CNS]
𪥷	0	0	ㄅㄛˊ	[CNS]
𪥸	0	0	ㄋㄠ	[CNS]
𪥹	0	0	ㄏㄤˊ	[CNS]
𪥺	0	0	ㄒㄧㄢˋ	[CNS]
𪥻	0	0	ㄈㄚˊ	[CNS]
𪥼	0	0	ㄑㄧ	[CNS]
𪥽	0	0	ㄔㄤˊ	[CNS]
𪥾	0	0	ㄉㄧˋ	[CNS]
𪥿	0	0	ㄉㄨˊ	[CNS]
𪦀	0	0	ㄈㄤ	[CNS]
𪦁	0	0	ㄆㄧㄥ	[CNS]
𪦂	0	0	ㄠˋ	[CNS]
𪦃	0	0	ㄉㄧㄢˋ	[CNS]
𪦄	0	0	ㄗㄠˇ	[CNS]
𪦅	0	0	ㄋㄠˇ	[CNS]
𪦆	0	0	ㄊㄨㄛˋ	[CNS]
𪦇	0	0	ㄈㄥ	[CNS]
𪦈	0	0	ㄧㄢˋ	[CNS]
𪦉	0	0	ㄇㄟˇ	[CNS]
𪦊	0	0	ㄜˋ	[CNS]
𪦋	0	0	ㄉㄨㄢˋ	[CNS]
𪦌	0	0	ㄗ	[CNS]
𪦍	0	0	ㄍㄨㄤ	[CNS]
𪦎	0	0	ㄧㄢˋ	[CNS]
𪦏	0	0	ㄐㄧˋ	[CNS]
𪦐	0	0	ㄓㄠ	[CNS]
𪦑	0	0	ㄐㄧㄣˇ	[CNS]
𪦑	0	0	ㄑㄧㄢ	[CNS]
𪦒	0	0	ㄑㄧㄢˊ	[CNS]
𪦓	0	0	ㄇㄧㄢˊ	[CNS]
𪦔	0	0	ㄘㄤ	[CNS]
𪦕	0	0	ㄉㄧㄚˇ	[CNS]
𪦖	0	0	ㄑㄧㄣ	[CNS]
𪦖	0	0	ㄑㄧㄣˋ	[CNS]
𪦗	0	0	ㄐㄧㄚˊ	[CNS]
𪦘	0	0	ㄔㄨˇ	[CNS]
𪦙	0	0	ㄜˊ	[CNS]
𪦚	0	0	ㄅㄞˋ	[CNS]
𪦛	0	0	ㄙㄠˇ	[CNS]
𪦜	0	0	ㄓㄨˇ	[CNS]
𪦝	0	0	ㄕㄨˊ	[CNS]
𪦞	0	0	ㄒㄧˊ	[CNS]
𪦟	0	0	ㄩˊ	[CNS]
𪦠	0	0	ㄩˋ	[CNS]
𪦡	0	0	ㄗㄠˇ	[CNS]
𪦢	0	0	ㄧㄣˊ	[CNS]
𪦣	0	0	ㄔㄥˋ	[CNS]
𪦤	0	0	ㄙ	[CNS]
𪦥	0	0	ㄌㄨㄢˊ	[CNS]
𪦦	0	0	ㄔㄨˇ	[CNS]
𪦦	0	0	ㄔㄨˋ	[CNS]
𪦧	0	0	ㄑㄧˊ	[CNS]
𪦨	0	0	ㄕㄨˇ	[CNS]
𪦩	0	0	ㄏㄨㄟ	[CNS]
𪦪	0	0	ㄩㄝˋ	[CNS]
𪦫	0	0	ㄍㄜˊ	[CNS]
𪦬	0	0	ㄒㄧㄢˊ	[CNS]
𪦭	0	0	ㄍㄨ	[CNS]
𪦮	0	0	ㄌㄟˊ	[CNS]
𪦯	0	0	ㄧㄥˊ	[CNS]
𪦰	0	0	ㄜˋ	[CNS]
𪦱	0	0	ㄧㄥˊ	[CNS]
𪦲	0	0	ㄇㄞˇ	[CNS]
𪦳	0	0	ㄇㄧㄝ	[CNS]
𪦳	0	0	ㄧㄤˊ	[CNS]
𪦴	0	0	ㄐㄧㄢˇ	[CNS]
𪦵	0	0	ㄓㄣ	[CNS]
𪦶	0	0	ㄓ	[CNS]
𪦷	0	0	ㄓㄠˇ	[CNS]
𪦸	0	0	ㄌㄨˋ	[CNS]
𪦹	0	0	ㄨㄣˊ	[CNS]
𪦺	0	0	ㄆㄞ	[CNS]
𪦻	0	0	ㄏㄜˊ	[CNS]
𪦼	0	0	ㄋㄧㄝ	[CNS]
𪦽	0	0	ㄒㄧˋ	[CNS]
𪦾	0	0	ㄍㄨㄥˋ	[CNS]
𪦿	0	0	ㄕˊ	[CNS]
𪧀	0	0	ㄧㄥ	[CNS]
𪧁	0	0	ㄓˋ	[CNS]
𪧂	0	0	ㄌㄧㄣˊ	[CNS]
𪧃	0	0	ㄓㄨㄥˋ	[CNS]
𪧄	0	0	ㄍㄨㄟˇ	[CNS]
𪧅	0	0	ㄇㄧˋ	[CNS]
𪧆	0	0	ㄔˇ	[CNS]
𪧇	0	0	ㄔㄨㄤˊ	[CNS]
𪧈	0	0	ㄊㄧㄢˊ	[CNS]
𪧉	0	0	ㄓㄣˇ	[CNS]
𪧊	0	0	ㄎㄡˋ	[CNS]
𪧋	0	0	ㄢ	[CNS]
𪧌	0	0	ㄙㄨㄥ	[CNS]
𪧍	0	0	ㄍㄨㄢˋ	[CNS]
𪧎	0	0	ㄗㄨˊ	[CNS]
𪧏	0	0	ㄧㄣ	[CNS]
𪧐	0	0	ㄒㄧㄡˇ	[CNS]
𪧐	0	0	ㄒㄧㄡˋ	[CNS]
𪧐	0	0	ㄙㄨˋ	[CNS]
𪧑	0	0	ㄏㄢˊ	[CNS]
𪧒	0	0	ㄎㄜˋ	[CNS]
𪧓	0	0	ㄅㄛˊ	[CNS]
𪧔	0	0	ㄏㄢˊ	[CNS]
𪧕	0	0	ㄅㄠˇ	[CNS]
𪧖	0	0	ㄇㄡˇ	[CNS]
𪧗	0	0	ㄖㄨㄥˊ	[CNS]
𪧘	0	0	ㄌㄡˊ	[CNS]
𪧙	0	0	ㄇㄡˇ	[CNS]
𪧚	0	0	ㄋㄧㄥˊ	[CNS]
𪧛	0	0	ㄌㄧㄠˊ	[CNS]
𪧜	0	0	ㄠˊ	[CNS]
𪧜	0	0	ㄠˋ	[CNS]
𪧝	0	0	ㄇㄧˋ	[CNS]
𪧞	0	0	ㄇㄟˇ	[CNS]
𪧟	0	0	ㄋㄧㄥˊ	[CNS]
𪧟	0	0	ㄋㄧㄥˋ	[CNS]
𪧠	0	0	ㄋㄧㄥˊ	[CNS]
𪧠	0	0	ㄋㄧㄥˋ	[CNS]
𪧡	0	0	ㄕㄡˇ	[CNS]
𪧢	0	0	ㄓˊ	[CNS]
𪧣	0	0	ㄊㄧㄠˇ	[CNS]
𪧤	0	0	ㄑㄧㄠˋ	[CNS]
𪧥	0	0	ㄈㄨˊ	[CNS]
𪧦	0	0	ㄓㄞˋ	[CNS]
𪧧	0	0	ㄕˋ	[CNS]
𪧨	0	0	ㄗㄨㄟˋ	[CNS]
𪧩	0	0	ㄖㄨㄥˇ	[CNS]
𪧪	0	0	ㄐㄩㄣ	[CNS]
𪧫	0	0	ㄈㄣ	[CNS]
𪧬	0	0	ㄅㄠˇ	[CNS]
𪧬	0	0	ㄊㄠˊ	[CNS]
𪧭	0	0	ㄑㄧㄣ	[CNS]
𪧮	0	0	ㄨˋ	[CNS]
𪧯	0	0	ㄙㄨㄢˋ	[CNS]
𪧰	0	0	ㄈㄨˋ	[CNS]
𪧱	0	0	ㄐㄧˊ	[CNS]
𪧲	0	0	ㄌㄢˊ	[CNS]
𪧳	0	0	ㄌㄞˊ	[CNS]
𪧳	0	0	ㄌㄧˊ	[CNS]
𪧴	0	0	ㄧˋ	[CNS]
𪧵	0	0	ㄌㄧㄣˊ	[CNS]
𪧶	0	0	ㄐㄧㄢ	[CNS]
𪧷	0	0	ㄌㄜˋ	[CNS]
𪧸	0	0	ㄕˋ	[CNS]
𪧹	0	0	ㄑㄧㄚˋ	[CNS]
𪧺	0	0	ㄊㄧˊ	[CNS]
𪧻	0	0	ㄅㄢˋ	[CNS]
𪧼	0	0	ㄔㄤˊ	[CNS]
𪧽	0	0	ㄕㄨˋ	[CNS]
𪧾	0	0	ㄘㄨㄟ	[CNS]
𪧿	0	0	ㄋㄚˋ	[CNS]
𪨀	0	0	ㄔㄨ	[CNS]
𪨁	0	0	ㄧㄚ	[CNS]
𪨂	0	0	ㄅㄧㄢˋ	[CNS]
𪨃	0	0	ㄗㄨˊ	[CNS]
𪨄	0	0	ㄆㄧㄣˊ	[CNS]
𪨅	0	0	ㄓˋ	[CNS]
𪨆	0	0	ㄨㄟ	[CNS]
𪨇	0	0	ㄊㄨㄟˊ	[CNS]
𪨈	0	0	ㄙㄨㄟ	[CNS]
𪨉	0	0	ㄕㄢ	[CNS]
𪨊	0	0	ㄒㄧˇ	[CNS]
𪨋	0	0	ㄊㄧㄥˇ	[CNS]
𪨌	0	0	ㄨㄟˇ	[CNS]
𪨍	0	0	ㄧˋ	[CNS]
𪨎	0	0	ㄐㄧㄚ	[CNS]
𪨏	0	0	ㄅㄨˋ	[CNS]
𪨐	0	0	ㄊㄞˋ	[CNS]
𪨑	0	0	ㄇㄡˇ	[CNS]
𪨒	0	0	ㄊㄞˋ	[CNS]
𪨓	0	0	ㄍㄠ	[CNS]
𪨔	0	0	ㄧㄢˋ	[CNS]
𪨕	0	0	ㄑㄩ	[CNS]
𪨖	0	0	ㄨㄟˇ	[CNS]
𪨗	0	0	ㄐㄩㄝˊ	[CNS]
𪨘	0	0	ㄓㄥ	[CNS]
𪨙	0	0	ㄑㄩ	[CNS]
𪨚	0	0	ㄓㄨˇ	[CNS]
𪨛	0	0	ㄓˋ	[CNS]
𪨜	0	0	ㄕㄨˋ	[CNS]
𪨝	0	0	ㄒㄧㄤ	[CNS]
𪨞	0	0	ㄓㄚ	[CNS]
𪨟	0	0	ㄆㄨˇ	[CNS]
𪨠	0	0	ㄅㄢˋ	[CNS]
𪨡	0	0	ㄅㄠˋ	[CNS]
𪨢	0	0	ㄒㄧㄚˋ	[CNS]
𪨣	0	0	ㄑㄧˇ	[CNS]
𪨤	0	0	ㄕㄢ	[CNS]
𪨥	0	0	ㄧㄝˇ	[CNS]
𪨦	0	0	ㄑㄧˋ	[CNS]
𪨧	0	0	ㄌㄨㄣˊ	[CNS]
𪨩	0	0	ㄧㄚˋ	[CNS]
𪨪	0	0	ㄘㄜˋ	[CNS]
𪨫	0	0	ㄇㄠˇ	[CNS]
𪨬	0	0	ㄒㄩㄢˊ	[CNS]
𪨭	0	0	ㄏㄨㄥˊ	[CNS]
𪨮	0	0	ㄏㄨㄥˊ	[CNS]
𪨯	0	0	ㄔㄥˊ	[CNS]
𪨱	0	0	ㄓㄠˋ	[CNS]
𪨲	0	0	ㄈㄡˇ	[CNS]
𪨳	0	0	ㄏㄤˊ	[CNS]
𪨴	0	0	ㄓㄨ	[CNS]
𪨵	0	0	ㄑㄧˊ	[CNS]
𪨷	0	0	ㄧㄢˊ	[CNS]
𪨸	0	0	ㄔㄨㄟ	[CNS]
𪨹	0	0	ㄊㄨㄛˊ	[CNS]
𪨺	0	0	ㄌㄧㄥˇ	[CNS]
𪨻	0	0	ㄍㄞˋ	[CNS]
𪨼	0	0	ㄋㄞˋ	[CNS]
𪨽	0	0	ㄨ	[CNS]
𪨾	0	0	ㄕㄡˋ	[CNS]
𪨿	0	0	ㄧㄢ	[CNS]
𪩀	0	0	ㄏㄨ	[CNS]
𪩁	0	0	ㄗㄨˇ	[CNS]
𪩂	0	0	ㄋㄢˊ	[CNS]
𪩃	0	0	ㄕˋ	[CNS]
𪩄	0	0	ㄜ	[CNS]
𪩅	0	0	ㄏㄨㄤˊ	[CNS]
𪩆	0	0	ㄒㄧㄝˋ	[CNS]
𪩇	0	0	ㄌㄩˇ	[CNS]
𪩈	0	0	ㄙㄨㄟˋ	[CNS]
𪩉	0	0	ㄈㄨ	[CNS]
𪩊	0	0	ㄣ	[CNS]
𪩋	0	0	ㄈㄣˇ	[CNS]
𪩌	0	0	ㄑㄧㄥ	[CNS]
𪩌	0	0	ㄑㄧㄥˇ	[CNS]
𪩍	0	0	ㄓㄨㄢ	[CNS]
𪩎	0	0	ㄧㄥ	[CNS]
𪩏	0	0	ㄌㄨˋ	[CNS]
𪩐	0	0	ㄏㄜˋ	[CNS]
𪩑	0	0	ㄢ	[CNS]
𪩒	0	0	ㄧˋ	[CNS]
𪩓	0	0	ㄏㄨㄚˊ	[CNS]
𪩔	0	0	ㄓㄢˋ	[CNS]
𪩕	0	0	ㄈㄚ	[CNS]
𪩖	0	0	ㄔㄢˊ	[CNS]
𪩗	0	0	ㄐㄧㄣˋ	[CNS]
𪩙	0	0	ㄉㄨㄟˋ	[CNS]
𪩚	0	0	ㄏㄨㄟˋ	[CNS]
𪩛	0	0	ㄋㄧㄝˋ	[CNS]
𪩛	0	0	ㄧㄚˋ	[CNS]
𪩜	0	0	ㄍㄨㄟˇ	[CNS]
𪩝	0	0	ㄘㄨㄥˊ	[CNS]
𪩞	0	0	ㄑㄧㄢˊ	[CNS]
𪩟	0	0	ㄍㄜˊ	[CNS]
𪩟	0	0	ㄏㄜˊ	[CNS]
𪩠	0	0	ㄌㄧˋ	[CNS]
𪩡	0	0	ㄩㄥ	[CNS]
𪩢	0	0	ㄔㄨㄢˋ	[CNS]
𪩣	0	0	ㄏㄤ	[CNS]
𪩤	0	0	ㄌㄧㄝˋ	[CNS]
𪩥	0	0	ㄌㄧㄣˋ	[CNS]
𪩦	0	0	ㄌㄧㄣˇ	[CNS]
𪩧	0	0	ㄊㄧㄥˊ	[CNS]
𪩨	0	0	ㄇㄥˋ	[CNS]
𪩩	0	0	ㄙㄨㄟˋ	[CNS]
𪩪	0	0	ㄌㄧㄢˋ	[CNS]
𪩫	0	0	ㄐㄩㄢˋ	[CNS]
𪩬	0	0	ㄅㄚ	[CNS]
𪩭	0	0	ㄑㄧˊ	[CNS]
𪩮	0	0	ㄌㄧㄥˊ	[CNS]
𪩯	0	0	ㄔㄢˇ	[CNS]
𪩰	0	0	ㄈㄟ	[CNS]
𪩱	0	0	ㄉㄧㄥˋ	[CNS]
𪩲	0	0	ㄕˋ	[CNS]
𪩳	0	0	ㄨˊ	[CNS]
𪩴	0	0	ㄇㄣˊ	[CNS]
𪩵	0	0	ㄏㄢˋ	[CNS]
𪩶	0	0	ㄌㄧㄢˊ	[CNS]
𪩷	0	0	ㄔㄢˇ	[CNS]
𪩸	0	0	ㄈㄣˊ	[CNS]
𪩹	0	0	ㄅㄞˋ	[CNS]
𪩺	0	0	ㄐㄩㄝˊ	[CNS]
𪩻	0	0	ㄒㄧㄡˇ	[CNS]
𪩻	0	0	ㄒㄧㄡˋ	[CNS]
𪩻	0	0	ㄙㄨˋ	[CNS]
𪩼	0	0	ㄨㄟˊ	[CNS]
𪩽	0	0	ㄩˊ	[CNS]
𪩾	0	0	ㄈㄨˇ	[CNS]
𪩿	0	0	ㄊㄢˊ	[CNS]
𪪀	0	0	ㄔㄞˊ	[CNS]
𪪁	0	0	ㄐㄧㄢ	[CNS]
𪪂	0	0	ㄒㄩㄢ	[CNS]
𪪃	0	0	ㄆㄧㄥˊ	[CNS]
𪪄	0	0	ㄖㄣˇ	[CNS]
𪪅	0	0	ㄢ	[CNS]
𪪆	0	0	ㄋㄧㄢˋ	[CNS]
𪪇	0	0	ㄆㄤˊ	[CNS]
𪪈	0	0	ㄅㄟ	[CNS]
𪪉	0	0	ㄇㄧㄣˇ	[CNS]
𪪊	0	0	ㄩㄝ	[CNS]
𪪋	0	0	ㄗㄞ	[CNS]
𪪌	0	0	ㄒㄧˊ	[CNS]
𪪍	0	0	ㄈㄢˇ	[CNS]
𪪍	0	0	ㄈㄢˋ	[CNS]
𪪎	0	0	ㄓㄥˋ	[CNS]
𪪏	0	0	ㄌㄨˊ	[CNS]
𪪐	0	0	ㄑㄧㄢˊ	[CNS]
𪪑	0	0	ㄑㄧㄠˋ	[CNS]
𪪒	0	0	ㄐㄩㄣ	[CNS]
𪪓	0	0	ㄆㄧˇ	[CNS]
𪪔	0	0	ㄆㄚ	[CNS]
𪪕	0	0	ㄑㄩ	[CNS]
𪪗	0	0	ㄌㄤˊ	[CNS]
𪪘	0	0	ㄧˋ	[CNS]
𪪙	0	0	ㄏㄠˋ	[CNS]
𪪚	0	0	ㄊㄧㄥ	[CNS]
𪪛	0	0	ㄋㄩㄝˋ	[CNS]
𪪜	0	0	ㄒㄧㄚˋ	[CNS]
𪪜	0	0	ㄕㄚˋ	[CNS]
𪪝	0	0	ㄩㄥ	[CNS]
𪪞	0	0	ㄑㄧㄤˊ	[CNS]
𪪟	0	0	ㄏㄨㄢˋ	[CNS]
𪪠	0	0	ㄈㄨˇ	[CNS]
𪪡	0	0	ㄒㄩˋ	[CNS]
𪪢	0	0	ㄐㄧㄢ	[CNS]
𪪣	0	0	ㄒㄧㄢˇ	[CNS]
𪪣	0	0	ㄒㄧㄢˋ	[CNS]
𪪤	0	0	ㄉㄢˋ	[CNS]
𪪥	0	0	ㄕㄥˋ	[CNS]
𪪦	0	0	ㄧㄢˋ	[CNS]
𪪧	0	0	ㄧˊ	[CNS]
𪪨	0	0	ㄌㄧㄣˇ	[CNS]
𪪩	0	0	ㄋㄨㄥˋ	[CNS]
𪪪	0	0	ㄔㄞˊ	[CNS]
𪪫	0	0	ㄎㄜˇ	[CNS]
𪪫	0	0	ㄑㄩˇ	[CNS]
𪪬	0	0	ㄩ	[CNS]
𪪭	0	0	ㄆㄧㄥˊ	[CNS]
𪪮	0	0	ㄊㄧㄢˊ	[CNS]
𪪯	0	0	ㄐㄧㄥˋ	[CNS]
𪪰	0	0	ㄋㄞˇ	[CNS]
𪪰	0	0	ㄑㄧㄡˊ	[CNS]
𪪱	0	0	ㄏㄨㄤˊ	[CNS]
𪪲	0	0	ㄊㄧㄥˊ	[CNS]
𪪳	0	0	ㄨㄥ	[CNS]
𪪴	0	0	ㄗㄜˊ	[CNS]
𪪴	0	0	ㄧˋ	[CNS]
𪪵	0	0	ㄑㄧㄡˊ	[CNS]
𪪶	0	0	ㄉㄧˋ	[CNS]
𪪶	0	0	ㄊㄧˋ	[CNS]
𪪷	0	0	ㄧˊ	[CNS]
𪪸	0	0	ㄓㄣˋ	[CNS]
𪪹	0	0	ㄒㄩㄣ	[CNS]
𪪺	0	0	ㄐㄧㄤˋ	[CNS]
𪪺	0	0	ㄑㄧㄤˇ	[CNS]
𪪺	0	0	ㄑㄧㄤˊ	[CNS]
𪪻	0	0	ㄅㄢ	[CNS]
𪪻	0	0	ㄅㄢˋ	[CNS]
𪪼	0	0	ㄅㄧˋ	[CNS]
𪪽	0	0	ㄒㄩˋ	[CNS]
𪪾	0	0	ㄎㄡˋ	[CNS]
𪪿	0	0	ㄗㄡ	[CNS]
𪫀	0	0	ㄨㄟˊ	[CNS]
𪫁	0	0	ㄔㄥ	[CNS]
𪫂	0	0	ㄧㄣˊ	[CNS]
𪫃	0	0	ㄊㄧˋ	[CNS]
𪫄	0	0	ㄕㄨㄤ	[CNS]
𪫅	0	0	ㄇㄡˇ	[CNS]
𪫆	0	0	ㄇㄛˊ	[CNS]
𪫆	0	0	ㄨˋ	[CNS]
𪫇	0	0	ㄌㄟˋ	[CNS]
𪫈	0	0	ㄓㄣˇ	[CNS]
𪫉	0	0	ㄧㄥˇ	[CNS]
𪫊	0	0	ㄈㄤˇ	[CNS]
𪫊	0	0	ㄈㄥˋ	[CNS]
𪫋	0	0	ㄨㄣˊ	[CNS]
𪫌	0	0	ㄌㄨㄥˇ	[CNS]
𪫍	0	0	ㄓˋ	[CNS]
𪫎	0	0	ㄎㄡˋ	[CNS]
𪫏	0	0	ㄇㄡˇ	[CNS]
𪫐	0	0	ㄧˋ	[CNS]
𪫑	0	0	ㄨㄟ	[CNS]
𪫒	0	0	ㄊㄚ	[CNS]
𪫓	0	0	ㄌㄩˋ	[CNS]
𪫓	0	0	ㄓㄨㄛˊ	[CNS]
𪫓	0	0	ㄘㄨㄟˋ	[CNS]
𪫔	0	0	ㄩˊ	[CNS]
𪫕	0	0	ㄏㄨㄟ	[CNS]
𪫖	0	0	ㄈㄨˋ	[CNS]
𪫖	0	0	ㄓㄨㄢˋ	[CNS]
𪫖	0	0	ㄔㄨㄢˊ	[CNS]
𪫗	0	0	ㄨㄟ	[CNS]
𪫗	0	0	ㄨㄟˊ	[CNS]
𪫘	0	0	ㄧㄢˊ	[CNS]
𪫙	0	0	ㄧˋ	[CNS]
𪫚	0	0	ㄈㄚˇ	[CNS]
𪫛	0	0	ㄋㄨㄥˊ	[CNS]
𪫜	0	0	ㄏㄨㄟˋ	[CNS]
𪫝	0	0	ㄑㄧ	[CNS]
𪫞	0	0	ㄊㄨˊ	[CNS]
𪫟	0	0	ㄔㄨˋ	[CNS]
𪫠	0	0	ㄅㄧˋ	[CNS]
𪫡	0	0	ㄌㄚˋ	[CNS]
𪫡	0	0	ㄌㄧˋ	[CNS]
𪫢	0	0	ㄋㄧˇ	[CNS]
𪫢	0	0	ㄞˇ	[CNS]
𪫢	0	0	ㄧˋ	[CNS]
𪫣	0	0	ㄓˇ	[CNS]
𪫤	0	0	ㄩㄣˇ	[CNS]
𪫥	0	0	ㄕㄨˊ	[CNS]
𪫦	0	0	ㄍㄨㄞ	[CNS]
𪫨	0	0	ㄐㄧㄡˋ	[CNS]
𪫩	0	0	ㄣ	[CNS]
𪫪	0	0	ㄐㄩㄥˇ	[CNS]
𪫫	0	0	ㄖㄣˋ	[CNS]
𪫭	0	0	ㄎㄠˇ	[CNS]
𪫮	0	0	ㄇㄛˋ	[CNS]
𪫯	0	0	ㄑㄧㄝˋ	[CNS]
𪫰	0	0	ㄌㄩˋ	[CNS]
